id,camera_name,camera_code,province,city_regency,district,subdistrict,location_name,latitude,longitude,location_accuracy,source_id,source_name,source_url,operator,access_type,stream_type,stream_url,api_endpoint,public_identifier,status,last_checked,timezone,license,terms_of_use,confidence_score,notes
1cfa74c8f363f9ad,Depan DPRD Pos Security,YOY-DEPAN-DPRD-POS-SECURITY,DI Yogyakarta,Kota Yogyakarta,UMBULHARJO,MUJA MUJU,Depan DPRD Pos Security,-7.7970634121194955,110.39233624524866,exact,jogjakota,Portal CCTV Kota Yogyakarta (Jogja Command Center),https://cctv.jogjakota.go.id,Pemerintah Kota Yogyakarta,PUBLIC_API,HLS,https://cctvjss.jogjakota.go.id/dprd-kota/depan-dprd-pos-security.stream/playlist.m3u8,https://cctv.jogjakota.go.id,844,ONLINE,2026-09-04T00:20:42+07:00,Asia/Jakarta,Public monitoring feed,Ditayangkan publik oleh Pemkot Yogyakarta untuk pantauan lalu lintas. Tidak untuk redistribusi ulang tanpa izin.,0.95,
f4163a226f635a42,Depan DPRD V. Selatan,YOY-DEPAN-DPRD-V-SELATAN,DI Yogyakarta,Kota Yogyakarta,UMBULHARJO,MUJA MUJU,Depan DPRD V. Selatan,-7.797154524077225,110.3924489076006,exact,jogjakota,Portal CCTV Kota Yogyakarta (Jogja Command Center),https://cctv.jogjakota.go.id,Pemerintah Kota Yogyakarta,PUBLIC_API,HLS,https://cctvjss.jogjakota.go.id/dprd-kota/depan-dprd-v-selatan.stream/playlist.m3u8,https://cctv.jogjakota.go.id,843,ONLINE,2026-09-04T00:20:42+07:00,Asia/Jakarta,Public monitoring feed,Ditayangkan publik oleh Pemkot Yogyakarta untuk pantauan lalu lintas. Tidak untuk redistribusi ulang tanpa izin.,0.95,
b2d53e0f4d6af0fd,Depan DPRD V. Utara,YOY-DEPAN-DPRD-V-UTARA,DI Yogyakarta,Kota Yogyakarta,UMBULHARJO,MUJA MUJU,Depan DPRD V. Utara,-7.7969677292407225,110.39246499264898,exact,jogjakota,Portal CCTV Kota Yogyakarta (Jogja Command Center),https://cctv.jogjakota.go.id,Pemerintah Kota Yogyakarta,PUBLIC_API,HLS,https://cctvjss.jogjakota.go.id/dprd-kota/depan-dprd-v-utara.stream/playlist.m3u8,https://cctv.jogjakota.go.id,842,ONLINE,2026-09-04T00:20:42+07:00,Asia/Jakarta,Public monitoring feed,Ditayangkan publik oleh Pemkot Yogyakarta untuk pantauan lalu lintas. Tidak untuk redistribusi ulang tanpa izin.,0.95,
b127d22f384d4bba,Gerbang Masuk Utara V. Timur (Luar),YOY-GERBANG-MASUK-UTARA-V-TI,DI Yogyakarta,Kota Yogyakarta,UMBULHARJO,MUJA MUJU,Gerbang Masuk Utara V. Timur (Luar),-7.7992572546386425,110.39085832343332,exact,jogjakota,Portal CCTV Kota Yogyakarta (Jogja Command Center),https://cctv.jogjakota.go.id,Pemerintah Kota Yogyakarta,PUBLIC_API,HLS,https://cctvjss.jogjakota.go.id/balaikota/Balaikota_Gerbang_Masuk_Utara_View_Timur-Luar.stream/playlist.m3u8,https://cctv.jogjakota.go.id,323,ONLINE,2026-09-04T00:20:39+07:00,Asia/Jakarta,Public monitoring feed,Ditayangkan publik oleh Pemkot Yogyakarta untuk pantauan lalu lintas. Tidak untuk redistribusi ulang tanpa izin.,0.95,
f958b07042fb5b3f,Gerbang Timur PKK V. Selatan (Luar),YOY-GERBANG-TIMUR-PKK-V-SELA,DI Yogyakarta,Kota Yogyakarta,UMBULHARJO,MUJA MUJU,Gerbang Timur PKK V. Selatan (Luar),-7.800517942197907,110.39217695404965,exact,jogjakota,Portal CCTV Kota Yogyakarta (Jogja Command Center),https://cctv.jogjakota.go.id,Pemerintah Kota Yogyakarta,PUBLIC_API,HLS,https://cctvjss.jogjakota.go.id/balaikota/Balaikota_Gerbang_Timur_PKK_View_Selatan-Luar.stream/playlist.m3u8,https://cctv.jogjakota.go.id,325,ONLINE,2026-09-04T00:20:39+07:00,Asia/Jakarta,Public monitoring feed,Ditayangkan publik oleh Pemkot Yogyakarta untuk pantauan lalu lintas. Tidak untuk redistribusi ulang tanpa izin.,0.95,
9adb6c9a1757e8bc,Gerbang Timur PKK V. Utara (Luar),YOY-GERBANG-TIMUR-PKK-V-UTAR,DI Yogyakarta,Kota Yogyakarta,UMBULHARJO,MUJA MUJU,Gerbang Timur PKK V. Utara (Luar),-7.800351051058131,110.39218530969853,exact,jogjakota,Portal CCTV Kota Yogyakarta (Jogja Command Center),https://cctv.jogjakota.go.id,Pemerintah Kota Yogyakarta,PUBLIC_API,HLS,https://cctvjss.jogjakota.go.id/balaikota/Balaikota_Gerbang_Timur_PKK_View_Utara-Luar.stream/playlist.m3u8,https://cctv.jogjakota.go.id,324,ONLINE,2026-09-04T00:20:39+07:00,Asia/Jakarta,Public monitoring feed,Ditayangkan publik oleh Pemkot Yogyakarta untuk pantauan lalu lintas. Tidak untuk redistribusi ulang tanpa izin.,0.95,
9ca39e680c7c60e6,Jl. Ahmad Jazuli (Apotek K24),YOY-JL-AHMAD-JAZULI-APOTEK-K,DI Yogyakarta,Kota Yogyakarta,GONDOKUSUMAN,KOTABARU,ANPR,-7.789187005983453,110.36966623154613,exact,jogjakota,Portal CCTV Kota Yogyakarta (Jogja Command Center),https://cctv.jogjakota.go.id,Pemerintah Kota Yogyakarta,PUBLIC_API,HLS,https://cctvjss.jogjakota.go.id/kotabaru/ANPR-Jl-Ahmad-Jazuli.stream/playlist.m3u8,https://cctv.jogjakota.go.id,439,ONLINE,2026-09-04T00:20:41+07:00,Asia/Jakarta,Public monitoring feed,Ditayangkan publik oleh Pemkot Yogyakarta untuk pantauan lalu lintas. Tidak untuk redistribusi ulang tanpa izin.,0.95,
04386998021eb696,Jl. F.M. Noto (Gardu ANIEM),YOY-JL-F-M-NOTO-GARDU-ANIEM,DI Yogyakarta,Kota Yogyakarta,GONDOKUSUMAN,KOTABARU,ANPR,-7.786832072162349,110.3721703274016,exact,jogjakota,Portal CCTV Kota Yogyakarta (Jogja Command Center),https://cctv.jogjakota.go.id,Pemerintah Kota Yogyakarta,PUBLIC_API,HLS,https://cctvjss.jogjakota.go.id/kotabaru/ANPR-Jl-FM-Noto-Gardu-Aniem.stream/playlist.m3u8,https://cctv.jogjakota.go.id,441,ONLINE,2026-09-04T00:20:41+07:00,Asia/Jakarta,Public monitoring feed,Ditayangkan publik oleh Pemkot Yogyakarta untuk pantauan lalu lintas. Tidak untuk redistribusi ulang tanpa izin.,0.95,
23e9dc66a9539bbc,Jl. F.M. Noto (McDonalds),YOY-JL-F-M-NOTO-MCDONALDS,DI Yogyakarta,Kota Yogyakarta,GONDOKUSUMAN,KOTABARU,ANPR,-7.782968280627342,110.37137746947677,exact,jogjakota,Portal CCTV Kota Yogyakarta (Jogja Command Center),https://cctv.jogjakota.go.id,Pemerintah Kota Yogyakarta,PUBLIC_API,HLS,https://cctvjss.jogjakota.go.id/kotabaru/ANPR-Jl-FM-Noto-McDonalds.stream/playlist.m3u8,https://cctv.jogjakota.go.id,444,ONLINE,2026-09-04T00:20:41+07:00,Asia/Jakarta,Public monitoring feed,Ditayangkan publik oleh Pemkot Yogyakarta untuk pantauan lalu lintas. Tidak untuk redistribusi ulang tanpa izin.,0.95,
5a9ec61934f9eb3b,Jl. F.M. Noto (Raminten),YOY-JL-F-M-NOTO-RAMINTEN,DI Yogyakarta,Kota Yogyakarta,GONDOKUSUMAN,KOTABARU,ANPR,-7.784987949669264,110.37159740924837,exact,jogjakota,Portal CCTV Kota Yogyakarta (Jogja Command Center),https://cctv.jogjakota.go.id,Pemerintah Kota Yogyakarta,PUBLIC_API,HLS,https://cctvjss.jogjakota.go.id/kotabaru/ANPR-Jl-FM-Noto-Raminten.stream/playlist.m3u8,https://cctv.jogjakota.go.id,440,ONLINE,2026-09-04T00:20:41+07:00,Asia/Jakarta,Public monitoring feed,Ditayangkan publik oleh Pemkot Yogyakarta untuk pantauan lalu lintas. Tidak untuk redistribusi ulang tanpa izin.,0.95,
1d1106da3c459f2b,Jl. Juadi (Pojok Utara-Barat Telkom),YOY-JL-JUADI-POJOK-UTARA-BAR,DI Yogyakarta,Kota Yogyakarta,GONDOKUSUMAN,KOTABARU,Jl. Juadi (Pojok Utara-Barat Telkom),-7.785822400093772,110.37456929683687,exact,jogjakota,Portal CCTV Kota Yogyakarta (Jogja Command Center),https://cctv.jogjakota.go.id,Pemerintah Kota Yogyakarta,PUBLIC_API,HLS,https://cctvjss.jogjakota.go.id/kotabaru/Jl-Juadi.stream/playlist.m3u8,https://cctv.jogjakota.go.id,443,ONLINE,2026-09-04T00:20:41+07:00,Asia/Jakarta,Public monitoring feed,Ditayangkan publik oleh Pemkot Yogyakarta untuk pantauan lalu lintas. Tidak untuk redistribusi ulang tanpa izin.,0.95,
74817bd618d1ae6f,Jl. Mas Suharto V. Selatan (Depan LASERCOM),YOY-JL-MAS-SUHARTO-V-SELATAN,DI Yogyakarta,Kota Yogyakarta,DANUREJAN,TEGALPANGGUNG,Jl. Mas Suharto V. Selatan (Depan LASERCOM),-7.793199498598524,110.37106096471014,exact,jogjakota,Portal CCTV Kota Yogyakarta (Jogja Command Center),https://cctv.jogjakota.go.id,Pemerintah Kota Yogyakarta,PUBLIC_API,HLS,https://cctvjss.jogjakota.go.id/tps-liar/S3_Jl_Mas Suharto-Jl_Tegalpanggung.stream/playlist.m3u8,https://cctv.jogjakota.go.id,797,ONLINE,2026-09-04T00:20:42+07:00,Asia/Jakarta,Public monitoring feed,Ditayangkan publik oleh Pemkot Yogyakarta untuk pantauan lalu lintas. Tidak untuk redistribusi ulang tanpa izin.,0.95,
81c1ab2fc5063af7,Jl. Mas Suharto V. Utara (Barat Sari Wangi Parfum),YOY-JL-MAS-SUHARTO-V-UTARA-B,DI Yogyakarta,Kota Yogyakarta,DANUREJAN,TEGALPANGGUNG,Jl. Mas Suharto V. Utara (Barat Sari Wangi Parfum),-7.793247236280253,110.3715920065371,exact,jogjakota,Portal CCTV Kota Yogyakarta (Jogja Command Center),https://cctv.jogjakota.go.id,Pemerintah Kota Yogyakarta,PUBLIC_API,HLS,https://cctvjss.jogjakota.go.id/tps-liar/S3_Jl_Mas Suharto-Jl_Tukangan.stream/playlist.m3u8,https://cctv.jogjakota.go.id,798,ONLINE,2026-09-04T00:20:42+07:00,Asia/Jakarta,Public monitoring feed,Ditayangkan publik oleh Pemkot Yogyakarta untuk pantauan lalu lintas. Tidak untuk redistribusi ulang tanpa izin.,0.95,
784e465218eec155,Jl. Nyoman Oka (Gereja Kotabaru),YOY-JL-NYOMAN-OKA-GEREJA-KOT,DI Yogyakarta,Kota Yogyakarta,GONDOKUSUMAN,KOTABARU,Jl. Nyoman Oka (Gereja Kotabaru),-7.7878952261847605,110.37133456075773,exact,jogjakota,Portal CCTV Kota Yogyakarta (Jogja Command Center),https://cctv.jogjakota.go.id,Pemerintah Kota Yogyakarta,PUBLIC_API,HLS,https://cctvjss.jogjakota.go.id/kotabaru/Jl-Nyoman-Oka.stream/playlist.m3u8,https://cctv.jogjakota.go.id,434,ONLINE,2026-09-04T00:20:40+07:00,Asia/Jakarta,Public monitoring feed,Ditayangkan publik oleh Pemkot Yogyakarta untuk pantauan lalu lintas. Tidak untuk redistribusi ulang tanpa izin.,0.95,
cf5f1db2f1b6c23a,Jl. Sajiono (Roemi),YOY-JL-SAJIONO-ROEMI,DI Yogyakarta,Kota Yogyakarta,GONDOKUSUMAN,KOTABARU,Jl. Sajiono (Roemi),-7.785588723515335,110.37427424016906,exact,jogjakota,Portal CCTV Kota Yogyakarta (Jogja Command Center),https://cctv.jogjakota.go.id,Pemerintah Kota Yogyakarta,PUBLIC_API,HLS,https://cctvjss.jogjakota.go.id/kotabaru/Jl-Sajiono.stream/playlist.m3u8,https://cctv.jogjakota.go.id,435,ONLINE,2026-09-04T00:20:40+07:00,Asia/Jakarta,Public monitoring feed,Ditayangkan publik oleh Pemkot Yogyakarta untuk pantauan lalu lintas. Tidak untuk redistribusi ulang tanpa izin.,0.95,
9ffb3c672559ad50,Jl. Yos Sudarso (Mie Gacoan),YOY-JL-YOS-SUDARSO-MIE-GACOA,DI Yogyakarta,Kota Yogyakarta,GONDOKUSUMAN,KOTABARU,ANPR,-7.788155379820129,110.37492319976059,exact,jogjakota,Portal CCTV Kota Yogyakarta (Jogja Command Center),https://cctv.jogjakota.go.id,Pemerintah Kota Yogyakarta,PUBLIC_API,HLS,https://cctvjss.jogjakota.go.id/kotabaru/ANPR-Jl-Yos-Sudarso.stream/playlist.m3u8,https://cctv.jogjakota.go.id,436,ONLINE,2026-09-04T00:20:41+07:00,Asia/Jakarta,Public monitoring feed,Ditayangkan publik oleh Pemkot Yogyakarta untuk pantauan lalu lintas. Tidak untuk redistribusi ulang tanpa izin.,0.95,
5d33659e2c2fc9fd,KemMJ-Pendopo Kemantren,YOY-KEMMJ-PENDOPO-KEMANTREN,DI Yogyakarta,Kota Yogyakarta,MANTRIJERON,SURYODININGRATAN,KemMJ-Pendopo Kemantren,-7.820833794284509,110.36169744788464,exact,jogjakota,Portal CCTV Kota Yogyakarta (Jogja Command Center),https://cctv.jogjakota.go.id,Pemerintah Kota Yogyakarta,PUBLIC_API,HLS,https://cctvjss.jogjakota.go.id/kecamatan/KemMJ-PendopoKemantren.stream/playlist.m3u8,https://cctv.jogjakota.go.id,449,ONLINE,2026-09-04T00:20:41+07:00,Asia/Jakarta,Public monitoring feed,Ditayangkan publik oleh Pemkot Yogyakarta untuk pantauan lalu lintas. Tidak untuk redistribusi ulang tanpa izin.,0.95,
21715ec241ec9f18,KemMJ-Timur Kemantren,YOY-KEMMJ-TIMUR-KEMANTREN,DI Yogyakarta,Kota Yogyakarta,MANTRIJERON,SURYODININGRATAN,KemMJ-Timur Kemantren,-7.820748744333765,110.3617836916383,exact,jogjakota,Portal CCTV Kota Yogyakarta (Jogja Command Center),https://cctv.jogjakota.go.id,Pemerintah Kota Yogyakarta,PUBLIC_API,HLS,https://cctvjss.jogjakota.go.id/kecamatan/KemMJ-TimurKemantren.stream/playlist.m3u8,https://cctv.jogjakota.go.id,448,ONLINE,2026-09-04T00:20:41+07:00,Asia/Jakarta,Public monitoring feed,Ditayangkan publik oleh Pemkot Yogyakarta untuk pantauan lalu lintas. Tidak untuk redistribusi ulang tanpa izin.,0.95,
95df0027c8efc1d2,Malioboro_Depan_DPRD,YOY-MALIOBORO-DEPAN-DPRD,DI Yogyakarta,Kota Yogyakarta,GEDONG TENGEN,SOSROMENDURAN,Malioboro_Depan_DPRD,-7.79206216435044,110.36588966846467,exact,jogjakota,Portal CCTV Kota Yogyakarta (Jogja Command Center),https://cctv.jogjakota.go.id,Pemerintah Kota Yogyakarta,PUBLIC_API,HLS,https://cctvjss.jogjakota.go.id/malioboro/Malioboro_4_Depan_DPRD.stream/playlist.m3u8,https://cctv.jogjakota.go.id,89,ONLINE,2026-09-04T00:20:34+07:00,Asia/Jakarta,Public monitoring feed,Ditayangkan publik oleh Pemkot Yogyakarta untuk pantauan lalu lintas. Tidak untuk redistribusi ulang tanpa izin.,0.95,
58da93106a191a43,Malioboro_Depan_Dispar,YOY-MALIOBORO-DEPAN-DISPAR,DI Yogyakarta,Kota Yogyakarta,GEDONG TENGEN,SOSROMENDURAN,Hotel Mutiara Lama,-7.794862859073506,110.36556255986987,exact,jogjakota,Portal CCTV Kota Yogyakarta (Jogja Command Center),https://cctv.jogjakota.go.id,Pemerintah Kota Yogyakarta,PUBLIC_API,HLS,https://cctvjss.jogjakota.go.id/malioboro/Malioboro_3_Depan_Dispar.stream/playlist.m3u8,https://cctv.jogjakota.go.id,35,ONLINE,2026-09-04T00:20:34+07:00,Asia/Jakarta,Public monitoring feed,Ditayangkan publik oleh Pemkot Yogyakarta untuk pantauan lalu lintas. Tidak untuk redistribusi ulang tanpa izin.,0.95,
53c59e873efded4e,Malioboro_Depan_Toko_Subur,YOY-MALIOBORO-DEPAN-TOKO-SUB,DI Yogyakarta,Kota Yogyakarta,GEDONG TENGEN,SOSROMENDURAN,Malioboro Mall Sisi Tengah,-7.790940582024625,110.36598244705164,exact,jogjakota,Portal CCTV Kota Yogyakarta (Jogja Command Center),https://cctv.jogjakota.go.id,Pemerintah Kota Yogyakarta,PUBLIC_API,HLS,https://cctvjss.jogjakota.go.id/malioboro/Malioboro_2_Depan_Toko_Subur.stream/playlist.m3u8,https://cctv.jogjakota.go.id,34,ONLINE,2026-09-04T00:20:34+07:00,Asia/Jakarta,Public monitoring feed,Ditayangkan publik oleh Pemkot Yogyakarta untuk pantauan lalu lintas. Tidak untuk redistribusi ulang tanpa izin.,0.95,
985abc0e71fc50c3,Malioboro_Gunungmas,YOY-MALIOBORO-GUNUNGMAS,DI Yogyakarta,Kota Yogyakarta,GONDOMANAN,NGUPASAN,Gunung Mas,-7.798180495804701,110.36505603570875,exact,jogjakota,Portal CCTV Kota Yogyakarta (Jogja Command Center),https://cctv.jogjakota.go.id,Pemerintah Kota Yogyakarta,PUBLIC_API,HLS,https://cctvjss.jogjakota.go.id/malioboro/Malioboro_13_Gunungmas.stream/playlist.m3u8,https://cctv.jogjakota.go.id,156,ONLINE,2026-09-04T00:20:35+07:00,Asia/Jakarta,Public monitoring feed,Ditayangkan publik oleh Pemkot Yogyakarta untuk pantauan lalu lintas. Tidak untuk redistribusi ulang tanpa izin.,0.95,
5e5c96769c7f996d,Malioboro_Mall_Selatan,YOY-MALIOBORO-MALL-SELATAN,DI Yogyakarta,Kota Yogyakarta,GEDONG TENGEN,SOSROMENDURAN,Malioboro Mall Sisi Selatan,-7.795525296050228,110.365546752152,exact,jogjakota,Portal CCTV Kota Yogyakarta (Jogja Command Center),https://cctv.jogjakota.go.id,Pemerintah Kota Yogyakarta,PUBLIC_API,HLS,https://cctvjss.jogjakota.go.id/malioboro/Malioboro_7_Mall_Selatan.stream/playlist.m3u8,https://cctv.jogjakota.go.id,93,ONLINE,2026-09-04T00:20:34+07:00,Asia/Jakarta,Public monitoring feed,Ditayangkan publik oleh Pemkot Yogyakarta untuk pantauan lalu lintas. Tidak untuk redistribusi ulang tanpa izin.,0.95,
600f796db78a7391,Malioboro_Mall_Utara,YOY-MALIOBORO-MALL-UTARA,DI Yogyakarta,Kota Yogyakarta,GEDONG TENGEN,SOSROMENDURAN,Malioboro Mall Sisi Utara,-7.7928274661386405,110.36575199779577,exact,jogjakota,Portal CCTV Kota Yogyakarta (Jogja Command Center),https://cctv.jogjakota.go.id,Pemerintah Kota Yogyakarta,PUBLIC_API,HLS,https://cctvjss.jogjakota.go.id/malioboro/Malioboro_6_Mall_Utara.stream/playlist.m3u8,https://cctv.jogjakota.go.id,92,ONLINE,2026-09-04T00:20:34+07:00,Asia/Jakarta,Public monitoring feed,Ditayangkan publik oleh Pemkot Yogyakarta untuk pantauan lalu lintas. Tidak untuk redistribusi ulang tanpa izin.,0.95,
cd85883d69f7832b,Malioboro_Pasar_Beringharjo,YOY-MALIOBORO-PASAR-BERINGHA,DI Yogyakarta,Kota Yogyakarta,GONDOMANAN,NGUPASAN,Pasar Beringharjo,-7.798719615928482,110.36497885251785,exact,jogjakota,Portal CCTV Kota Yogyakarta (Jogja Command Center),https://cctv.jogjakota.go.id,Pemerintah Kota Yogyakarta,PUBLIC_API,HLS,https://cctvjss.jogjakota.go.id/malioboro/Malioboro_30_Pasar_Beringharjo.stream/playlist.m3u8,https://cctv.jogjakota.go.id,94,ONLINE,2026-09-04T00:20:34+07:00,Asia/Jakarta,Public monitoring feed,Ditayangkan publik oleh Pemkot Yogyakarta untuk pantauan lalu lintas. Tidak untuk redistribusi ulang tanpa izin.,0.95,
756fd37006442606,Malioboro_Perwakilan,YOY-MALIOBORO-PERWAKILAN,DI Yogyakarta,Kota Yogyakarta,GEDONG TENGEN,SOSROMENDURAN,Jl. Perwakilan,-7.792632688541971,110.36579812427252,exact,jogjakota,Portal CCTV Kota Yogyakarta (Jogja Command Center),https://cctv.jogjakota.go.id,Pemerintah Kota Yogyakarta,PUBLIC_API,HLS,https://cctvjss.jogjakota.go.id/malioboro/Malioboro_5_Perwakilan.stream/playlist.m3u8,https://cctv.jogjakota.go.id,91,ONLINE,2026-09-04T00:20:34+07:00,Asia/Jakarta,Public monitoring feed,Ditayangkan publik oleh Pemkot Yogyakarta untuk pantauan lalu lintas. Tidak untuk redistribusi ulang tanpa izin.,0.95,
4abc52b11106ac6d,Malioboro_Ramayana,YOY-MALIOBORO-RAMAYANA,DI Yogyakarta,Kota Yogyakarta,GONDOMANAN,NGUPASAN,Malioboro Ramayana,-7.797582095787332,110.36514909953651,exact,jogjakota,Portal CCTV Kota Yogyakarta (Jogja Command Center),https://cctv.jogjakota.go.id,Pemerintah Kota Yogyakarta,PUBLIC_API,HLS,https://cctvjss.jogjakota.go.id/malioboro/Malioboro_12_Ramayana.stream/playlist.m3u8,https://cctv.jogjakota.go.id,155,ONLINE,2026-09-04T00:20:35+07:00,Asia/Jakarta,Public monitoring feed,Ditayangkan publik oleh Pemkot Yogyakarta untuk pantauan lalu lintas. Tidak untuk redistribusi ulang tanpa izin.,0.95,
7985d595883958b2,Malioboro_Selatan_Teteg,YOY-MALIOBORO-SELATAN-TETEG,DI Yogyakarta,Kota Yogyakarta,GEDONGTENGEN,SOSROMENDURAN,Jl. Perwakilan,-7.789968068779914,110.36602878685423,exact,jogjakota,Portal CCTV Kota Yogyakarta (Jogja Command Center),https://cctv.jogjakota.go.id,Pemerintah Kota Yogyakarta,PUBLIC_API,HLS,https://cctvjss.jogjakota.go.id/malioboro/Malioboro_1_Selatan_Teteg.stream/playlist.m3u8,https://cctv.jogjakota.go.id,33,ONLINE,2026-09-04T00:20:34+07:00,Asia/Jakarta,Public monitoring feed,Ditayangkan publik oleh Pemkot Yogyakarta untuk pantauan lalu lintas. Tidak untuk redistribusi ulang tanpa izin.,0.95,
8d15a1e97f0783ed,Malioboro_Simpang_Reksobayan,YOY-MALIOBORO-SIMPANG-REKSOB,DI Yogyakarta,Kota Yogyakarta,GONDOMANAN,NGUPASAN,Malioboro_Simpang_Reksobayan,-7.799709820932644,110.3648718633361,exact,jogjakota,Portal CCTV Kota Yogyakarta (Jogja Command Center),https://cctv.jogjakota.go.id,Pemerintah Kota Yogyakarta,PUBLIC_API,HLS,https://cctvjss.jogjakota.go.id/malioboro/Malioboro_24_Simpang_Reksobayan.stream/playlist.m3u8,https://cctv.jogjakota.go.id,236,ONLINE,2026-09-04T00:20:38+07:00,Asia/Jakarta,Public monitoring feed,Ditayangkan publik oleh Pemkot Yogyakarta untuk pantauan lalu lintas. Tidak untuk redistribusi ulang tanpa izin.,0.95,
d9c9266489bf1943,Malioboro_Terang_Bulan,YOY-MALIOBORO-TERANG-BULAN,DI Yogyakarta,Kota Yogyakarta,GEDONG TENGEN,SOSROMENDURAN,Terang Bulan,-7.795889821019304,110.3654040724604,exact,jogjakota,Portal CCTV Kota Yogyakarta (Jogja Command Center),https://cctv.jogjakota.go.id,Pemerintah Kota Yogyakarta,PUBLIC_API,HLS,https://cctvjss.jogjakota.go.id/malioboro/Malioboro_11_Terang_Bulan.stream/playlist.m3u8,https://cctv.jogjakota.go.id,154,ONLINE,2026-09-04T00:20:35+07:00,Asia/Jakarta,Public monitoring feed,Ditayangkan publik oleh Pemkot Yogyakarta untuk pantauan lalu lintas. Tidak untuk redistribusi ulang tanpa izin.,0.95,
630646477c9c2dd0,Malioboro_Utara_Inna_Malioboro,YOY-MALIOBORO-UTARA-INNA-MAL,DI Yogyakarta,Kota Yogyakarta,DANUREJAN,SURYATMAJAN,Malioboro_Utara_Inna_Malioboro,-7.790198659966794,110.36624739289181,exact,jogjakota,Portal CCTV Kota Yogyakarta (Jogja Command Center),https://cctv.jogjakota.go.id,Pemerintah Kota Yogyakarta,PUBLIC_API,HLS,https://cctvjss.jogjakota.go.id/malioboro/Malioboro_21_Utara_Inna_Malioboro.stream/playlist.m3u8,https://cctv.jogjakota.go.id,327,ONLINE,2026-09-04T00:20:39+07:00,Asia/Jakarta,Public monitoring feed,Ditayangkan publik oleh Pemkot Yogyakarta untuk pantauan lalu lintas. Tidak untuk redistribusi ulang tanpa izin.,0.95,
0800ccb3357e4b4f,Malioboro_Utara_Mall,YOY-MALIOBORO-UTARA-MALL,DI Yogyakarta,Kota Yogyakarta,DANUREJAN,SURYATMAJAN,Malioboro_Utara_Mall,-7.792597577285484,110.3659266942821,exact,jogjakota,Portal CCTV Kota Yogyakarta (Jogja Command Center),https://cctv.jogjakota.go.id,Pemerintah Kota Yogyakarta,PUBLIC_API,HLS,https://cctvjss.jogjakota.go.id/malioboro/Malioboro_25_Utara_Mall.stream/playlist.m3u8,https://cctv.jogjakota.go.id,326,ONLINE,2026-09-04T00:20:39+07:00,Asia/Jakarta,Public monitoring feed,Ditayangkan publik oleh Pemkot Yogyakarta untuk pantauan lalu lintas. Tidak untuk redistribusi ulang tanpa izin.,0.95,
c3f3af3abfa0f685,Nol Km. - Gd. Agung,YOY-NOL-KM-GD-AGUNG,DI Yogyakarta,Kota Yogyakarta,GONDOMANAN,NGUPASAN,Nol Km. - Gd. Agung,-7.801025084854278,110.36494553089143,exact,jogjakota,Portal CCTV Kota Yogyakarta (Jogja Command Center),https://cctv.jogjakota.go.id,Pemerintah Kota Yogyakarta,PUBLIC_API,HLS,https://cctvjss.jogjakota.go.id/malioboro/NolKm_GdAgung.stream/playlist.m3u8,https://cctv.jogjakota.go.id,247,ONLINE,2026-09-04T00:20:39+07:00,Asia/Jakarta,Public monitoring feed,Ditayangkan publik oleh Pemkot Yogyakarta untuk pantauan lalu lintas. Tidak untuk redistribusi ulang tanpa izin.,0.95,
e0077ba87a6b9840,Nol Km. - Timur,YOY-NOL-KM-TIMUR,DI Yogyakarta,Kota Yogyakarta,,,Nol Km. - Timur,-7.801309214472623,110.36493122211407,exact,jogjakota,Portal CCTV Kota Yogyakarta (Jogja Command Center),https://cctv.jogjakota.go.id,Pemerintah Kota Yogyakarta,PUBLIC_API,HLS,https://cctvjss.jogjakota.go.id/malioboro/NolKm_Timur.stream/playlist.m3u8,https://cctv.jogjakota.go.id,246,ONLINE,2026-09-04T00:20:39+07:00,Asia/Jakarta,Public monitoring feed,Ditayangkan publik oleh Pemkot Yogyakarta untuk pantauan lalu lintas. Tidak untuk redistribusi ulang tanpa izin.,0.95,
7685773ca091e64e,Nol Km. - Utara,YOY-NOL-KM-UTARA,DI Yogyakarta,Kota Yogyakarta,GONDOMANAN,NGUPASAN,Nol Km. - Utara,-7.801235516577087,110.36492407321931,exact,jogjakota,Portal CCTV Kota Yogyakarta (Jogja Command Center),https://cctv.jogjakota.go.id,Pemerintah Kota Yogyakarta,PUBLIC_API,HLS,https://cctvjss.jogjakota.go.id/malioboro/NolKm_Utara.stream/playlist.m3u8,https://cctv.jogjakota.go.id,245,ONLINE,2026-09-04T00:20:39+07:00,Asia/Jakarta,Public monitoring feed,Ditayangkan publik oleh Pemkot Yogyakarta untuk pantauan lalu lintas. Tidak untuk redistribusi ulang tanpa izin.,0.95,
a195222b6865cade,Optic Tugu,YOY-OPTIC-TUGU,DI Yogyakarta,Kota Yogyakarta,,,Optic Tugu,-7.787608577,110.36636285723944,exact,jogjakota,Portal CCTV Kota Yogyakarta (Jogja Command Center),https://cctv.jogjakota.go.id,Pemerintah Kota Yogyakarta,PUBLIC_API,HLS,https://cctvjss.jogjakota.go.id/margo-utomo/Optic-Tugu.stream/playlist.m3u8,https://cctv.jogjakota.go.id,429,ONLINE,2026-09-04T00:20:40+07:00,Asia/Jakarta,Public monitoring feed,Ditayangkan publik oleh Pemkot Yogyakarta untuk pantauan lalu lintas. Tidak untuk redistribusi ulang tanpa izin.,0.95,
